ID,FECHA_UTC,HORA_UTC,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,FECHA_CORTE
16355,20131219,205621,-13.223800000000001,-75.046499999999995,84,4.9000000000000004,20223006
16356,20131220,091145,-17.589400000000001,-73.4893,24,4.7999999999999998,20223006
16357,20131220,121444,-9.6039999999999992,-78.982900000000001,44,4.7000000000000002,20223006
16358,20131220,132904,-6.3239000000000001,-81.430899999999994,26,4.5999999999999996,20223006
16359,20131221,041823,-3.2262,-81.013999999999996,30,4.5,20223006
16360,20131221,043632,-5.8372000000000002,-80.963999999999999,15,4.5,20223006
16361,20131221,164818,-4.9555999999999996,-76.007999999999996,57,4.5999999999999996,20223006
16362,20131222,100545,-10.5703,-75.100700000000003,143,4.7000000000000002,20223006
16363,20131222,145633,-15.629899999999999,-75.663700000000006,12,4.7999999999999998,20223006
16364,20131222,163806,-5.4069000000000003,-81.831599999999995,26,4.5,20223006
16365,20131222,182057,-4.0218999999999996,-80.972099999999998,40,4.5,20223006
16366,20131222,230901,-18.0915,-69.586600000000004,160,4.7000000000000002,20223006
16367,20131223,052235,-5.7271000000000001,-77.159899999999993,112,4.5999999999999996,20223006
16368,20131223,060308,-15.395300000000001,-72.916700000000006,44,5,20223006
16369,20131223,144020,-14.270099999999999,-73.842399999999998,97,4.5,20223006
16370,20131223,145347,-8.9041999999999994,-79.513499999999993,37,4.7000000000000002,20223006
16371,20131223,222555,-14.478,-73.784400000000005,48,4.5,20223006
16372,20131224,013530,-3.8231999999999999,-76.435500000000005,42,4.7000000000000002,20223006
16373,20131224,112005,-9.5021000000000004,-79.075199999999995,42,4.5,20223006
16374,20131224,205220,-8.6888000000000005,-74.924599999999998,155,4.7999999999999998,20223006
16375,20131225,065207,-5.5555000000000003,-76.897000000000006,144,4.5,20223006
16376,20131225,081148,-5.3041,-76.124700000000004,102,4.7000000000000002,20223006
16377,20131225,172834,-2.7532999999999999,-81.978399999999993,37,4.5,20223006
16378,20131226,094941,-5.5349000000000004,-81.731099999999998,41,4.5,20223006
16379,20131226,155309,-4.4730999999999996,-80.099500000000006,90,4.5,20223006
16380,20131226,230512,-4.5632000000000001,-76.647000000000006,164,4.5,20223006
16381,20131227,044855,-16.8782,-72.357399999999998,68,4.7999999999999998,20223006
16382,20131227,080424,-14.8812,-74.4696,106,4.5999999999999996,20223006
16383,20131227,211426,-4.1638999999999999,-77.047799999999995,65,4.5,20223006
16384,20131228,021607,-7.1364999999999998,-75.9786,196,4.5,20223006
16385,20131228,101731,-5.5723000000000003,-77.596900000000005,125,4.5,20223006
16386,20131229,065619,-14.166,-73.056399999999996,139,4.5999999999999996,20223006
16387,20131229,070453,-15.867000000000001,-71.7273,16,4.5,20223006
16388,20131229,080346,-13.6838,-72.622399999999999,76,4.7999999999999998,20223006
16389,20131229,154342,-8.4339999999999993,-75.828299999999999,75,4.5999999999999996,20223006
16390,20131230,071319,-13.4053,-72.352099999999993,34,4.5999999999999996,20223006
16391,20131230,121922,-16.207899999999999,-73.952699999999993,39,4.5999999999999996,20223006
16392,20131230,222252,-3.5951,-80.674599999999998,51,4.5,20223006
16393,20131230,234806,-10.5465,-75.032300000000006,233,5,20223006
16394,20131231,045226,-8.5539000000000005,-77.604799999999997,101,4.5,20223006
16395,20131231,083102,-11.5069,-73.002499999999998,145,4.7999999999999998,20223006
16396,20131231,084231,-3.6657000000000002,-81.298400000000001,25,4.5,20223006
16397,20140102,084243,-3.2547000000000001,-81.3001,6,4.5,20223006
16398,20140102,222745,-11.1958,-78.4315,28,5,20223006
16399,20140103,100938,-10.1713,-75.640299999999996,20,5,20223006
16400,20140103,115852,-15.750299999999999,-74.951899999999995,59,4.5,20223006
16401,20140105,200052,-16.469899999999999,-72.112099999999998,115,4.5,20223006
16402,20140106,022010,-8.0615000000000006,-80.7547,6,4.7999999999999998,20223006
16403,20140106,025235,-10.1069,-77.857900000000001,90,4.9000000000000004,20223006
16404,20140106,035337,-9.6021999999999998,-74.7834,19,4.5,20223006
16405,20140106,133413,-11.325699999999999,-76.549099999999996,131,4.9000000000000004,20223006
16406,20140106,192556,-2.9279000000000002,-80.601100000000002,81,4.5,20223006
16407,20140106,200542,-4.8901000000000003,-80.854100000000003,38,5.2000000000000002,20223006
16408,20140108,153918,-5.0568999999999997,-80.034199999999998,89,5.2999999999999998,20223006
16409,20140109,223506,-4.0766,-79.804500000000004,52,4.5,20223006
16410,20140113,022111,-15.0093,-74.484300000000005,119,4.5,20223006
16411,20140113,091741,-5.3216000000000001,-78.666499999999999,28,4.9000000000000004,20223006
16412,20140113,134324,-3.2128000000000001,-80.682100000000005,44,4.5999999999999996,20223006
16413,20140113,170937,-10.1066,-78.889399999999995,48,4.7999999999999998,20223006
16414,20140113,204529,-5.3983999999999996,-80.719399999999993,38,4.9000000000000004,20223006
16415,20140115,020914,-5.7537000000000003,-78.713499999999996,21,4.5,20223006
16416,20140115,175443,-5.3643999999999998,-80.281300000000002,55,4.7000000000000002,20223006
16417,20140116,142232,-4.2488999999999999,-80.804299999999998,37,4.5999999999999996,20223006
16418,20140116,233206,-16.453499999999998,-70.515100000000004,187,4.5999999999999996,20223006
16419,20140117,061115,-8.8606999999999996,-74.533600000000007,230,4.9000000000000004,20223006
16420,20140117,171105,-13.7363,-76.426400000000001,36,4.7000000000000002,20223006
16421,20140118,055421,-15.6264,-72.119299999999996,141,5,20223006
16422,20140118,160126,-16.1434,-71.569199999999995,137,4.5,20223006
16423,20140119,032007,-4.0930999999999997,-77.977800000000002,46,4.7999999999999998,20223006
16424,20140119,033037,-3.6772,-80.825199999999995,21,4.5,20223006
16425,20140119,094005,-15.5648,-75.306799999999996,19,4.5999999999999996,20223006
16426,20140120,045953,-15.192,-71.970200000000006,39,4.5999999999999996,20223006
16427,20140120,052700,-12.253500000000001,-76.634399999999999,91,4.5999999999999996,20223006
16428,20140121,105205,-9.3729999999999993,-75.853700000000003,167,4.5999999999999996,20223006
16429,20140121,143235,-4.5133000000000001,-82.065700000000007,23,4.9000000000000004,20223006
16430,20140122,004820,-6.5564999999999998,-80.720200000000006,34,4.7999999999999998,20223006
16431,20140122,031018,-9.8771000000000004,-76.350499999999997,135,4.7000000000000002,20223006
16432,20140122,044643,-18.096699999999998,-70.190799999999996,135,4.9000000000000004,20223006
16433,20140122,083910,-10.4033,-79.093299999999999,28,4.7999999999999998,20223006
16434,20140122,183640,-16.994800000000001,-72.609300000000005,38,4.5,20223006
16435,20140123,054335,-9.5609000000000002,-74.475999999999999,201,4.9000000000000004,20223006
16436,20140123,122617,-5.7842000000000002,-76.478399999999993,100,4.5,20223006
16437,20140123,154121,-14.2186,-73.581999999999994,120,5,20223006
16438,20140123,161312,-17.580100000000002,-69.189800000000005,33,4.9000000000000004,20223006
16439,20140124,051232,-14.730600000000001,-73.548400000000001,96,4.5999999999999996,20223006
16440,20140124,085356,-6.8822000000000001,-76.812200000000004,59,4.5,20223006
16441,20140124,195826,-18.012699999999999,-70.522199999999998,54,4.5,20223006
16442,20140125,062822,-9.9356000000000009,-80.3917,55,4.7999999999999998,20223006
16443,20140125,140425,-5.1946000000000003,-77.3977,42,4.7999999999999998,20223006
16444,20140126,051027,-3.8637000000000001,-81.177999999999997,45,5.5999999999999996,20223006
16445,20140126,052854,-4.0957999999999997,-80.946200000000005,16,4.5,20223006
16446,20140126,144351,-3.992,-80.996300000000005,42,4.5999999999999996,20223006
16447,20140127,020227,-4.4596999999999998,-80.376099999999994,55,4.7000000000000002,20223006
16448,20140127,060037,-11.331899999999999,-74.814599999999999,124,4.5999999999999996,20223006
16449,20140127,072601,-14.5564,-73.637500000000003,46,4.5,20223006
16450,20140127,110955,-4.1013999999999999,-77.579800000000006,56,4.5999999999999996,20223006
16451,20140128,074912,-10.8835,-76.5441,144,4.7000000000000002,20223006
16452,20140128,145408,-2.9392,-80.418800000000005,135,4.5,20223006
16453,20140128,151926,-4.6577000000000002,-81.738,29,4.7999999999999998,20223006
16454,20140128,171205,-16.6632,-72.293700000000001,90,4.5999999999999996,20223006
16455,20140129,100153,-18.6585,-69.932500000000005,120,5.7999999999999998,20223006
16456,20140130,061252,-9.7531999999999996,-75.073700000000002,122,4.5,20223006
16457,20140130,183456,-10.6891,-75.575000000000003,146,4.5999999999999996,20223006
16458,20140131,063147,-8.4329000000000001,-74.372500000000002,77,4.5999999999999996,20223006
16459,20140131,091222,-13.8955,-69.683400000000006,15,4.5999999999999996,20223006
16460,20140131,133411,-8.4201999999999995,-80.439300000000003,57,4.5,20223006
16461,20140131,134821,-18.271000000000001,-69.966899999999995,150,4.7999999999999998,20223006
16462,20140131,141819,-3.5642999999999998,-77.542000000000002,167,4.5,20223006
16463,20140131,161610,-10.1701,-78.766199999999998,26,4.5999999999999996,20223006
16464,20140201,025609,-3.4771999999999998,-81.303700000000006,27,4.5,20223006
16465,20140201,041232,-15.5809,-72.784999999999997,53,4.5999999999999996,20223006
16466,20140202,012452,-13.7926,-76.390699999999995,48,4.5999999999999996,20223006
16467,20140202,085707,-16.142700000000001,-74.390500000000003,53,5.4000000000000004,20223006
16468,20140202,093147,-4.6204000000000001,-77.863600000000005,159,4.7000000000000002,20223006
16469,20140203,000843,-6.5054999999999996,-75.551900000000003,151,4.9000000000000004,20223006
16470,20140204,003948,-15.9071,-74.267300000000006,67,4.5,20223006
16471,20140204,013346,-4.1252000000000004,-80.912000000000006,37,4.5999999999999996,20223006
16472,20140204,030006,-4.9753999999999996,-77.363600000000005,138,4.5999999999999996,20223006
16473,20140204,103235,-7.9009,-75.732600000000005,185,4.9000000000000004,20223006
16474,20140204,121747,-14.1472,-74.785200000000003,86,4.7999999999999998,20223006
16475,20140204,134733,-16.2012,-71.878200000000007,116,4.5999999999999996,20223006
16476,20140205,015950,-16.151800000000001,-74.754400000000004,29,4.5999999999999996,20223006
16477,20140205,054509,-15.5664,-75.552800000000005,37,4.5,20223006
16478,20140205,075600,-10.880800000000001,-75.121799999999993,13,4.5999999999999996,20223006
16479,20140205,202351,-15.4175,-76.088800000000006,35,4.7000000000000002,20223006
16480,20140206,061139,-3.0095999999999998,-80.190899999999999,40,4.5,20223006
16481,20140206,182543,-5.2636000000000003,-76.880300000000005,135,4.7000000000000002,20223006
16482,20140208,013549,-6.5587,-79.591399999999993,79,4.5999999999999996,20223006
16483,20140208,035158,-10.476000000000001,-73.648099999999999,31,4.5,20223006
16484,20140208,042707,-8.2348999999999997,-79.780500000000004,39,4.5999999999999996,20223006
16485,20140208,061805,-4.8247,-77.818899999999999,60,4.7000000000000002,20223006
16486,20140208,095248,-5.4901,-77.109700000000004,29,4.5999999999999996,20223006
16487,20140209,121220,-17.688800000000001,-70.049700000000001,158,4.7999999999999998,20223006
16488,20140209,175302,-15.1065,-72.0929,106,5.2999999999999998,20223006
16489,20140210,020905,-4.2561,-77.931700000000006,53,4.5999999999999996,20223006
16490,20140210,042216,-16.1294,-71.730099999999993,133,4.5,20223006
16491,20140210,042347,-9.8734999999999999,-79.617500000000007,34,4.7000000000000002,20223006
16492,20140210,050302,-14.2029,-72.959599999999995,104,4.7000000000000002,20223006
16493,20140210,073835,-16.191099999999999,-73.355599999999995,47,4.5,20223006
16494,20140211,235119,-10.629,-75.063999999999993,33,4.9000000000000004,20223006
16495,20140213,034534,-11.470499999999999,-77.867400000000004,54,4.5999999999999996,20223006
16496,20140213,041331,-11.9514,-75.966999999999999,92,4.5999999999999996,20223006
16497,20140213,063636,-4.5167999999999999,-76.795199999999994,116,4.7000000000000002,20223006
16498,20140214,050847,-14.805099999999999,-73.014899999999997,100,4.5999999999999996,20223006
16499,20140214,153119,-3.3527999999999998,-77.880899999999997,184,4.5999999999999996,20223006
16500,20140214,204430,-4.1681999999999997,-76.402199999999993,173,4.7000000000000002,20223006
16501,20140215,042214,-17.787199999999999,-69.540700000000001,186,4.5999999999999996,20223006
16502,20140215,053319,-14.598800000000001,-73.640900000000002,97,4.7000000000000002,20223006
16503,20140215,141403,-9.2062000000000008,-80.263099999999994,56,4.5999999999999996,20223006
16504,20140215,191540,-10.632999999999999,-75.073700000000002,28,4.5999999999999996,20223006
16505,20140216,051028,-3.0419999999999998,-80.356499999999997,66,4.7999999999999998,20223006
16506,20140216,083108,-16.828800000000001,-69.851500000000001,219,4.5,20223006
16507,20140216,090434,-3.2105999999999999,-80.250900000000001,66,4.5,20223006
16508,20140216,222711,-7.8445999999999998,-74.270799999999994,199,4.5,20223006
16509,20140217,191348,-7.8438999999999997,-75.927899999999994,156,4.9000000000000004,20223006
16510,20140218,023656,-4.4542000000000002,-75.019900000000007,44,4.5,20223006
16511,20140218,233555,-14.5449,-76.137299999999996,43,6.0999999999999996,20223006
16512,20140218,235046,-14.4815,-75.9255,46,4.5,20223006
16513,20140218,235407,-14.4679,-75.942400000000006,45,4.5,20223006
16514,20140219,000103,-14.295,-75.850999999999999,57,4.5,20223006
16515,20140219,001429,-14.3432,-75.954300000000003,61,4.5,20223006
16516,20140219,015225,-14.260999999999999,-75.565100000000001,49,4.5,20223006
16517,20140219,021901,-14.4506,-75.986099999999993,50,4.7999999999999998,20223006
16518,20140219,022858,-14.502700000000001,-76.002799999999993,49,4.5,20223006
16519,20140219,032834,-14.4217,-76.018000000000001,51,4.5999999999999996,20223006
16520,20140219,034245,-14.4617,-76.1096,51,4.7000000000000002,20223006
16521,20140219,040006,-14.5374,-76.048400000000001,41,4.7000000000000002,20223006
16522,20140219,040448,-14.4862,-75.900099999999995,45,4.5999999999999996,20223006
16523,20140219,044419,-14.4495,-75.868399999999994,47,4.5,20223006
16524,20140219,044715,-14.375500000000001,-75.9923,52,4.5,20223006
16525,20140219,050342,-14.4826,-76.060100000000006,52,4.7000000000000002,20223006
16526,20140219,063906,-14.4443,-75.958799999999997,47,4.7000000000000002,20223006
16527,20140219,072653,-14.4536,-75.911900000000003,52,4.5,20223006
16528,20140219,103807,-14.457599999999999,-75.983500000000006,54,4.7000000000000002,20223006
16529,20140219,121952,-14.406000000000001,-75.987899999999996,57,4.7999999999999998,20223006
16530,20140219,205035,-13.9557,-75.153700000000001,119,4.5,20223006
16531,20140220,034514,-14.3962,-75.991799999999998,51,4.9000000000000004,20223006
16532,20140220,110259,-5.1658999999999997,-78.081599999999995,22,4.9000000000000004,20223006
16533,20140220,201535,-12.8325,-76.990899999999996,38,4.5999999999999996,20223006
16534,20140220,203648,-4.8859000000000004,-80.8553,33,4.5999999999999996,20223006
16535,20140222,153545,-3.5613999999999999,-77.578599999999994,55,4.7999999999999998,20223006
16536,20140224,024658,-11.5541,-74.048900000000003,25,4.5999999999999996,20223006
16537,20140224,131139,-9.7685999999999993,-78.813400000000001,39,4.5999999999999996,20223006
16538,20140224,131539,-3.5968,-81.627200000000002,5,4.5,20223006
16539,20140225,024236,-4.4748999999999999,-80.720399999999998,39,4.5,20223006
16540,20140225,030528,-11.1892,-77.108800000000002,72,4.9000000000000004,20223006
16541,20140225,031212,-8.5725999999999996,-80.201400000000007,20,4.5999999999999996,20223006
16542,20140225,033114,-8.1518999999999995,-73.540099999999995,43,4.5,20223006
16543,20140225,095828,-14.9033,-72.596500000000006,122,4.7000000000000002,20223006
16544,20140225,195446,-8.1369000000000007,-80.370199999999997,50,4.5999999999999996,20223006
16545,20140226,204523,-5.0693999999999999,-78.204099999999997,18,4.5,20223006
16546,20140227,014848,-17.930299999999999,-69.915999999999997,182,4.5,20223006
16547,20140227,060136,-9.0579000000000001,-80.302099999999996,50,4.9000000000000004,20223006
16548,20140227,064015,-17.724,-70.9405,63,4.5,20223006
16549,20140227,092526,-9.2982999999999993,-78.789000000000001,82,4.7999999999999998,20223006
16550,20140228,104509,-8.4314,-74.831199999999995,68,4.5,20223006
16551,20140301,051134,-15.3231,-71.817099999999996,126,4.5,20223006
16552,20140301,051809,-14.3132,-75.535200000000003,53,4.5,20223006
16553,20140301,105229,-13.7232,-76.633600000000001,43,5.0999999999999996,20223006
16554,20140301,121016,-12.9998,-75.279899999999998,111,4.7000000000000002,20223006
16555,20140301,124635,-3.3277000000000001,-80.263599999999997,69,4.7000000000000002,20223006
16556,20140301,135531,-8.4563000000000006,-74.137,193,4.9000000000000004,20223006
16557,20140301,190328,-8.9703999999999997,-80.046499999999995,45,4.7999999999999998,20223006
16558,20140301,194534,-5.2011000000000003,-76.188900000000004,64,4.9000000000000004,20223006
16559,20140302,010051,-3.7092000000000001,-79.880099999999999,113,4.5,20223006
16560,20140302,045742,-14.411300000000001,-75.867999999999995,51,4.7000000000000002,20223006
16561,20140302,051226,-4.9993999999999996,-75.745900000000006,69,4.9000000000000004,20223006
16562,20140302,133557,-7.3346,-75.825500000000005,145,4.9000000000000004,20223006
16563,20140302,173646,-14.9887,-73.929900000000004,97,4.5999999999999996,20223006
16564,20140302,192224,-14.430899999999999,-75.976299999999995,54,4.9000000000000004,20223006
16565,20140303,212410,-3.8511000000000002,-77.486599999999996,139,4.5,20223006
16566,20140304,072343,-2.9661,-76.923000000000002,29,4.7999999999999998,20223006
16567,20140304,104811,-4.1436999999999999,-79.768500000000003,83,4.5999999999999996,20223006
16568,20140304,113438,-7.2201000000000004,-76.813400000000001,151,4.7000000000000002,20223006
16569,20140304,132633,-7.6139000000000001,-80.317800000000005,27,4.5999999999999996,20223006
16570,20140305,042541,-3.9318,-76.730999999999995,137,4.9000000000000004,20223006
16571,20140305,043307,-6.7670000000000003,-75.535899999999998,163,4.5999999999999996,20223006
16572,20140305,144251,-10.423,-78.442599999999999,39,4.5999999999999996,20223006
16573,20140306,023122,-4.5046999999999997,-79.766800000000003,95,4.7999999999999998,20223006
16574,20140306,185739,-3.5072000000000001,-80.0702,85,4.5999999999999996,20223006
16575,20140306,211859,-16.323699999999999,-74.406700000000001,16,4.7999999999999998,20223006
16576,20140307,025958,-12.011799999999999,-73.172799999999995,25,4.7000000000000002,20223006
16577,20140307,052902,-18.287600000000001,-70.060900000000004,134,4.5,20223006
16578,20140307,081300,-7.5316000000000001,-74.469399999999993,37,4.9000000000000004,20223006
16579,20140307,125955,-10.6889,-79.305199999999999,49,4.5,20223006
16580,20140307,232032,-8.8155000000000001,-79.504499999999993,29,4.9000000000000004,20223006
16581,20140308,125025,-7.6951000000000001,-74.115300000000005,181,4.7999999999999998,20223006
16582,20140308,152031,-8.4497,-77.455100000000002,154,4.5999999999999996,20223006
16583,20140309,011255,-5.5311000000000003,-76.876099999999994,106,4.9000000000000004,20223006
16584,20140309,155804,-17.097999999999999,-72.095200000000006,43,4.7000000000000002,20223006
16585,20140309,165427,-16.101500000000001,-72.173900000000003,115,4.7999999999999998,20223006
16586,20140309,182619,-15.974299999999999,-73.0869,37,4.7000000000000002,20223006
16587,20140309,232156,-4.1313000000000004,-78.273899999999998,31,4.5,20223006
16588,20140311,005806,-15.466799999999999,-73.590000000000003,74,4.7000000000000002,20223006
16589,20140311,080750,-3.8182,-80.275800000000004,32,4.5,20223006
16590,20140311,080841,-16.238399999999999,-74.593100000000007,53,5.0999999999999996,20223006
16591,20140311,092109,-17.0474,-71.6494,26,4.5,20223006
16592,20140311,112539,-7.1498999999999997,-75.199399999999997,128,4.7999999999999998,20223006
16593,20140311,233756,-8.5068000000000001,-74.990700000000004,132,4.9000000000000004,20223006
16594,20140312,085948,-4.5152999999999999,-75.393500000000003,160,4.5,20223006
16595,20140312,094703,-7.0115999999999996,-74.367400000000004,181,4.9000000000000004,20223006
16596,20140313,092640,-5.4466999999999999,-78.748800000000003,21,4.9000000000000004,20223006
16597,20140313,094203,-7.9325999999999999,-79.642099999999999,21,4.9000000000000004,20223006
16598,20140313,211843,-14.4102,-75.921800000000005,39,4.7999999999999998,20223006
16599,20140314,065603,-14.3363,-74.173699999999997,127,5.0999999999999996,20223006
16600,20140315,004957,-9.0222999999999995,-79.724299999999999,56,4.5,20223006
16601,20140315,055318,-7.1818,-76.566800000000001,56,4.5999999999999996,20223006
16602,20140315,060544,-14.139099999999999,-76.2971,34,5.2000000000000002,20223006
16603,20140315,085916,-14.420999999999999,-76.994399999999999,30,6.2000000000000002,20223006
16604,20140315,090905,-15.5237,-72.439800000000005,106,5.0999999999999996,20223006
16605,20140315,091205,-14.2636,-76.620900000000006,28,4.5,20223006
16606,20140315,110310,-4.0824999999999996,-80.119500000000002,33,4.7000000000000002,20223006
16607,20140315,235131,-5.6595000000000004,-81.126999999999995,39,6.4000000000000004,20223006
16608,20140315,235522,-5.6528,-81.066100000000006,35,4.5,20223006
16609,20140316,002220,-5.5723000000000003,-80.996700000000004,38,4.7999999999999998,20223006
16610,20140316,145617,-5.6981999999999999,-80.976900000000001,39,4.7000000000000002,20223006
16611,20140316,152513,-5.6665999999999999,-81.122200000000007,41,5,20223006
16612,20140316,153404,-5.6778000000000004,-81.051199999999994,27,4.5999999999999996,20223006
16613,20140317,041451,-18.023299999999999,-70.627200000000002,65,5,20223006
16614,20140317,061321,-4.1859999999999999,-81.620500000000007,14,4.5,20223006
16615,20140317,080912,-5.1416000000000004,-80.829999999999998,57,4.7000000000000002,20223006
16616,20140317,082950,-6.4162999999999997,-76.769000000000005,46,4.5999999999999996,20223006
16617,20140317,085352,-5.6505999999999998,-81.038799999999995,28,4.5,20223006
16618,20140317,153916,-11.9598,-74.974100000000007,103,4.9000000000000004,20223006
16619,20140318,035432,-17.1995,-74.405100000000004,31,4.9000000000000004,20223006
16620,20140318,154241,-5.8407,-76.194800000000001,54,4.5,20223006
16621,20140319,054420,-10.552099999999999,-79.772099999999995,32,4.5,20223006
16622,20140320,031208,-16.369499999999999,-72.494299999999996,89,4.5,20223006
16623,20140320,052315,-5.6825999999999999,-76.635499999999993,144,4.5,20223006
16624,20140320,070752,-15.7409,-75.237700000000004,14,5,20223006
16625,20140320,075039,-16.2913,-74.366399999999999,32,4.7000000000000002,20223006
16626,20140320,090558,-10.5128,-75.144000000000005,36,4.5,20223006
16627,20140320,111007,-7.6919000000000004,-74.211699999999993,173,5,20223006
16628,20140320,120511,-11.8865,-76.128,83,4.9000000000000004,20223006
16629,20140320,211608,-8.6295000000000002,-78.918199999999999,57,4.7999999999999998,20223006
16630,20140320,222617,-7.9576000000000002,-75.246399999999994,10,4.7999999999999998,20223006
16631,20140320,222928,-14.1906,-76.704099999999997,14,4.5999999999999996,20223006
16632,20140320,223341,-15.864699999999999,-75.334900000000005,13,4.9000000000000004,20223006
16633,20140321,064142,-3.3191999999999999,-80.916399999999996,15,4.7999999999999998,20223006
16634,20140322,003846,-5.4135,-80.811000000000007,36,5.2999999999999998,20223006
16635,20140322,024723,-13.469099999999999,-74.974100000000007,97,4.5,20223006
16636,20140324,031435,-8.8559000000000001,-81.097099999999998,58,4.5999999999999996,20223006
16637,20140324,211550,-4.0151000000000003,-80.759299999999996,59,4.5,20223006
16638,20140324,213833,-14.0106,-76.309899999999999,19,4.7999999999999998,20223006
16639,20140325,065219,-17.0901,-71.299000000000007,37,4.5,20223006
16640,20140325,072130,-5.5769000000000002,-81.006200000000007,36,4.7999999999999998,20223006
16641,20140325,143826,-17.792100000000001,-70.808800000000005,67,5.4000000000000004,20223006
16642,20140326,091608,-5.7765000000000004,-75.894300000000001,148,4.7999999999999998,20223006
16643,20140327,000450,-14.2096,-76.772099999999995,32,4.7999999999999998,20223006
16644,20140327,051114,-8.2824000000000009,-74.663799999999995,210,4.7999999999999998,20223006
16645,20140327,091006,-2.6804999999999999,-81.948800000000006,31,4.7000000000000002,20223006
16646,20140327,175912,-8.6312999999999995,-74.631699999999995,158,5.2999999999999998,20223006
16647,20140328,015302,-8.5890000000000004,-75.040300000000002,145,4.7999999999999998,20223006
16648,20140328,052838,-15.723100000000001,-72.164199999999994,72,4.5999999999999996,20223006
16649,20140328,063357,-17.340499999999999,-70.380799999999994,134,4.7000000000000002,20223006
16650,20140328,103914,-13.1798,-74.252799999999993,79,4.9000000000000004,20223006
16651,20140329,021152,-14.772500000000001,-76.269400000000005,36,4.5999999999999996,20223006
16652,20140329,083603,-8.6637000000000004,-79.896600000000007,44,4.9000000000000004,20223006
16653,20140329,232610,-11.850099999999999,-75.936000000000007,32,4.7000000000000002,20223006
16654,20140329,233830,-3.6547999999999998,-80.712299999999999,35,4.7999999999999998,20223006
16655,20140330,000412,-5.8331,-81.0227,32,4.5,20223006
16656,20140330,011115,-13.6561,-76.476500000000001,30,5.2999999999999998,20223006
16657,20140330,143346,-7.6401000000000003,-78.283500000000004,123,4.5999999999999996,20223006
16658,20140330,164331,-5.3292999999999999,-76.461799999999997,25,4.5,20223006
16659,20140330,214855,-15.2683,-74.566400000000002,101,4.7000000000000002,20223006
16660,20140330,234554,-16.988,-70.922200000000004,129,4.5999999999999996,20223006
16661,20140330,234845,-12.4551,-76.984499999999997,45,4.5999999999999996,20223006
16662,20140331,003850,-2.4466000000000001,-77.108199999999997,77,4.7000000000000002,20223006
16663,20140331,232253,-5.1441999999999997,-78.827699999999993,17,4.7000000000000002,20223006
16664,20140331,234722,-7.5457000000000001,-76.407300000000006,163,4.7000000000000002,20223006
16665,20140401,091439,-3.6463999999999999,-77.777900000000002,156,4.5,20223006
16666,20140402,152057,-4.3787000000000003,-80.295699999999997,55,4.5,20223006
16667,20140403,021157,-4.9770000000000003,-78.217399999999998,121,4.7999999999999998,20223006
16668,20140403,061620,-18.536300000000001,-70.202100000000002,75,5.2999999999999998,20223006
16669,20140403,082321,-2.6673,-77.861599999999996,20,4.9000000000000004,20223006
16670,20140403,132316,-17.134799999999998,-71.674999999999997,61,4.9000000000000004,20223006
16671,20140404,114823,-4.0358999999999998,-77.555499999999995,38,4.5,20223006
16672,20140404,195354,-17.4087,-71.878200000000007,50,4.5,20223006
16673,20140404,203245,-16.510200000000001,-74.167000000000002,25,5,20223006
16674,20140404,210005,-16.534099999999999,-74.139300000000006,26,4.7000000000000002,20223006
16675,20140405,125942,-11.2765,-78.030000000000001,40,4.5,20223006
16676,20140405,155043,-16.907399999999999,-71.262900000000002,114,4.5,20223006
16677,20140406,212420,-18.443899999999999,-70.6126,28,4.5,20223006
16678,20140407,004550,-16.734000000000002,-70.8108,150,4.5999999999999996,20223006
16679,20140407,032722,-10.3347,-79.918899999999994,18,4.7000000000000002,20223006
16680,20140407,130911,-3.9323000000000001,-81.189999999999998,40,4.7999999999999998,20223006
16681,20140407,152733,-8.2423999999999999,-71.5809,561,5.2000000000000002,20223006
16682,20140407,183751,-16.1646,-73.407799999999995,45,4.7999999999999998,20223006
16683,20140408,182811,-18.195499999999999,-71.746300000000005,20,4.9000000000000004,20223006
16684,20140409,053830,-17.631399999999999,-72.871200000000002,15,4.5,20223006
16685,20140409,190107,-9.2723999999999993,-79.3399,20,4.5,20223006
16686,20140409,223549,-10.0471,-78.679900000000004,33,4.5,20223006
16687,20140410,024356,-15.3375,-72.413499999999999,110,4.9000000000000004,20223006
16688,20140410,054055,-15.6334,-71.921099999999996,118,5,20223006
16689,20140410,085618,-5.6177999999999999,-81.054900000000004,21,4.7999999999999998,20223006
16690,20140410,102444,-13.076599999999999,-69.063400000000001,56,4.5,20223006
16691,20140410,155650,-17.205100000000002,-70.9649,110,4.7999999999999998,20223006
16692,20140411,112518,-9.8712999999999997,-75.537499999999994,10,4.7000000000000002,20223006
16693,20140411,140725,-8.5751000000000008,-76.685699999999997,41,4.5,20223006
16694,20140411,181211,-4.0136000000000003,-81.142399999999995,36,4.5,20223006
16695,20140413,051200,-3.7361,-79.724000000000004,117,4.5999999999999996,20223006
16696,20140413,100100,-11.577999999999999,-75.102400000000003,125,4.5,20223006
16697,20140414,043422,-15.2181,-72.338899999999995,151,4.7999999999999998,20223006
16698,20140414,222035,-18.499400000000001,-70.846800000000002,31,4.9000000000000004,20223006
16699,20140414,222326,-9.0472000000000001,-79.233999999999995,29,4.9000000000000004,20223006
